,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU12_r,clip_id,label,source_id,appraisal
48,0.3918918918918919,0.0,0.07801418439716312,0.0,-0.5234375,-0.1308818946712371,0.6,0.0,Art6_S2,1,Art6,Appreciation
49,0.24324324324324328,0.0,0.03546099290780145,0.0,-0.5234375,-0.3552508569647865,0.9666666666666667,0.0,Art6_S2,1,Art6,Appreciation
50,0.1891891891891892,0.0,0.014184397163120581,0.0,-0.5234375,-0.4425054534122778,1.2,0.0,Art6_S2,1,Art6,Appreciation
51,0.06756756756756757,0.0,-0.035460992907801414,0.0,-0.5234375,-0.436272982237457,1.2,0.0,Art6_S2,1,Art6,Appreciation
52,0.08108108108108109,0.0,-0.04964539007092195,0.0,-0.5234375,-0.436272982237457,1.1333333333333335,0.0,Art6_S2,1,Art6,Appreciation
53,0.09459459459459459,0.0,-0.1276595744680851,0.0,-0.5234375,-0.4612028669367403,0.9333333333333335,0.0,Art6_S2,1,Art6,Appreciation
54,0.09459459459459459,0.0,-0.12056737588652482,0.0,-0.5234375,-0.46743533811156107,0.9000000000000001,0.0,Art6_S2,1,Art6,Appreciation
55,0.09459459459459459,0.0,-0.15602836879432624,0.0,-0.5234375,-0.46743533811156107,1.0333333333333334,0.0,Art6_S2,1,Art6,Appreciation
56,0.08108108108108109,0.0,-0.09219858156028365,0.0,-0.5234375,-0.46743533811156107,0.9000000000000001,0.0,Art6_S2,1,Art6,Appreciation
57,0.16216216216216217,0.0,-0.09929078014184395,0.0,-0.46875000000000006,-0.45497039576191944,0.9000000000000001,0.0,Art6_S2,1,Art6,Appreciation
58,0.10810810810810811,0.0,-0.13475177304964536,0.0,-0.390625,-0.45497039576191944,0.43333333333333335,0.0,Art6_S2,1,Art6,Appreciation
59,0.06756756756756757,0.0,-0.24113475177304963,0.0,-0.22656250000000003,-0.36771579931442805,0.23333333333333336,1.7999999999999998,Art6_S2,1,Art6,Appreciation
60,-0.02702702702702703,0.0,-0.2907801418439716,0.0,-0.14843750000000006,-0.27422873169211587,0.0,2.4,Art6_S2,1,Art6,Appreciation
61,-0.02702702702702703,0.0,-0.326241134751773,0.0,0.05468749999999996,-0.09971953879713305,0.2,3.6999999999999997,Art6_S2,1,Art6,Appreciation
62,-0.02702702702702703,0.0,-0.3333333333333333,0.0,0.15624999999999997,-0.07478965409784977,0.26666666666666666,5.5,Art6_S2,1,Art6,Appreciation
63,-0.02702702702702703,0.0,-0.3333333333333333,0.0,0.42187499999999994,-0.14334683702087872,0.46666666666666673,9.3,Art6_S2,1,Art6,Appreciation
64,-0.02702702702702703,0.0,-0.3333333333333333,0.0,0.5546874999999999,-0.2555313181676534,0.6666666666666667,12.799999999999999,Art6_S2,1,Art6,Appreciation
65,-0.02702702702702703,0.0,-0.3333333333333333,0.0,0.7109375,-0.29915861639139907,1.1,14.799999999999999,Art6_S2,1,Art6,Appreciation
66,-0.02702702702702703,0.0,-0.3333333333333333,0.0,0.7421875,-0.15581177937052038,1.3666666666666667,16.2,Art6_S2,1,Art6,Appreciation
67,-0.02702702702702703,0.0,-0.3333333333333333,0.0,0.8359374999999999,-0.12464942349641626,1.5,17.4,Art6_S2,1,Art6,Appreciation
68,-0.02702702702702703,0.0,-0.3333333333333333,0.0,0.8750000000000001,-0.04362729822374567,1.4666666666666668,17.5,Art6_S2,1,Art6,Appreciation
69,-0.02702702702702703,0.0,-0.3333333333333333,0.0,0.9218750000000001,-0.14957930819569953,1.3333333333333335,17.9,Art6_S2,1,Art6,Appreciation
70,-0.02702702702702703,0.0,-0.3333333333333333,0.0,0.9062500000000001,-0.1807416640698036,1.0333333333333334,18.3,Art6_S2,1,Art6,Appreciation
71,-0.02702702702702703,0.0,-0.3333333333333333,0.0,0.9218750000000001,-0.23683390464319096,0.9000000000000001,18.5,Art6_S2,1,Art6,Appreciation
72,-0.02702702702702703,0.0,-0.3333333333333333,0.0,0.8828124999999999,-0.2181364911187285,0.7666666666666667,17.9,Art6_S2,1,Art6,Appreciation
73,-0.02702702702702703,0.0,-0.3333333333333333,0.0,0.8046874999999998,-0.2056715487690869,0.5333333333333333,16.9,Art6_S2,1,Art6,Appreciation
74,-0.02702702702702703,0.0,-0.3333333333333333,0.0,0.7109375,-0.3053910875662199,0.23333333333333336,15.6,Art6_S2,1,Art6,Appreciation
75,-0.02702702702702703,0.0,-0.3333333333333333,0.0,0.6484375,-0.3926456840137113,0.0,15.0,Art6_S2,1,Art6,Appreciation
76,-0.02702702702702703,0.0,-0.3333333333333333,0.0,0.5390625,-0.4612028669367403,0.03333333333333333,12.1,Art6_S2,1,Art6,Appreciation
77,0.4054054054054054,1.0384615384615385,-0.3333333333333333,0.15384615384615385,0.3203125,-0.4612028669367403,0.03333333333333333,7.5,Art6_S2,1,Art6,Appreciation
78,0.8783783783783784,1.7307692307692308,-0.3333333333333333,0.15384615384615385,0.08593749999999999,-0.46743533811156107,0.03333333333333333,2.4,Art6_S2,1,Art6,Appreciation
79,1.4054054054054055,3.346153846153846,-0.3333333333333333,0.7692307692307693,-0.11718750000000001,-0.46743533811156107,0.0,0.0,Art6_S2,1,Art6,Appreciation
80,1.364864864864865,3.615384615384615,-0.3333333333333333,1.3076923076923077,-0.20312500000000006,-0.46743533811156107,0.0,0.0,Art6_S2,1,Art6,Appreciation
81,1.418918918918919,4.8076923076923075,-0.3333333333333333,1.3076923076923077,-0.17968750000000003,-0.46743533811156107,0.0,0.0,Art6_S2,1,Art6,Appreciation
82,1.5675675675675675,4.115384615384616,-0.3333333333333333,0.7692307692307693,-0.09375,-0.46743533811156107,0.0,0.0,Art6_S2,1,Art6,Appreciation
83,1.5135135135135134,2.769230769230769,-0.3333333333333333,0.0,0.07812499999999999,-0.46743533811156107,0.0,0.0,Art6_S2,1,Art6,Appreciation
84,0.9864864864864865,0.8846153846153846,-0.3333333333333333,0.0,0.203125,-0.46743533811156107,0.0,0.0,Art6_S2,1,Art6,Appreciation
85,0.5945945945945946,0.0,-0.3333333333333333,0.0,0.2734375,-0.46743533811156107,0.0,0.0,Art6_S2,1,Art6,Appreciation
86,0.25675675675675674,0.0,-0.3333333333333333,0.0,0.2890625,-0.46743533811156107,0.0,0.0,Art6_S2,1,Art6,Appreciation
87,0.25675675675675674,0.0,-0.326241134751773,0.0,0.2890625,-0.46743533811156107,0.0,0.0,Art6_S2,1,Art6,Appreciation
88,-0.02702702702702703,0.0,-0.326241134751773,0.0,0.3593749999999999,-0.44873792458709866,0.0,0.0,Art6_S2,1,Art6,Appreciation
89,0.02702702702702703,0.038461538461538464,-0.3049645390070922,0.0,0.4765625,-0.34901838578996564,0.0,0.0,Art6_S2,1,Art6,Appreciation
90,0.09459459459459459,0.19230769230769232,-0.2624113475177305,0.0,0.6171874999999999,-0.2119040199439077,0.0,0.0,Art6_S2,1,Art6,Appreciation
91,0.09459459459459459,0.19230769230769232,-0.19148936170212763,0.0,0.703125,-0.06855718292302895,0.0,0.0,Art6_S2,1,Art6,Appreciation
92,0.04054054054054054,0.15384615384615385,-0.12056737588652482,0.0,0.7421875,-0.00623247117482082,0.0,0.0,Art6_S2,1,Art6,Appreciation
93,0.08108108108108109,0.3076923076923077,-0.04964539007092195,0.0,0.734375,0.14957930819569953,0.0,0.0,Art6_S2,1,Art6,Appreciation
94,0.09459459459459459,1.076923076923077,0.0070921985815602905,0.0,0.6796875,0.3240885010906824,0.0,0.0,Art6_S2,1,Art6,Appreciation
95,0.14864864864864866,1.5769230769230769,0.028368794326241162,0.0,0.6093749999999999,0.48613275163602354,0.0,0.0,Art6_S2,1,Art6,Appreciation
96,0.08108108108108109,1.923076923076923,-0.10638297872340424,0.0,0.5624999999999999,0.5048301651604861,0.0,0.0,Art6_S2,1,Art6,Appreciation
97,0.13513513513513511,1.4615384615384615,-0.19148936170212763,0.0,0.515625,0.5422249922094109,0.0,0.0,Art6_S2,1,Art6,Appreciation
98,0.09459459459459459,1.6538461538461537,-0.19148936170212763,0.0,0.5,0.5920847616079774,0.0,0.0,Art6_S2,1,Art6,Appreciation
99,0.2702702702702703,1.9615384615384615,-0.07092198581560283,0.0,0.515625,0.704269242754752,0.0,0.0,Art6_S2,1,Art6,Appreciation
100,0.37837837837837834,2.6538461538461537,0.014184397163120581,0.0,0.5937499999999999,0.8039887815518851,0.0,0.0,Art6_S2,1,Art6,Appreciation
101,0.5945945945945946,3.5384615384615383,0.056737588652482324,0.0,0.6484375,0.9598005609224055,0.0,0.0,Art6_S2,1,Art6,Appreciation
102,0.7162162162162162,4.576923076923077,0.21276595744680857,0.0,0.5234375,0.9473356185727638,0.0,0.0,Art6_S2,1,Art6,Appreciation
103,1.2297297297297298,6.615384615384615,0.48936170212765956,0.0,0.44531249999999994,1.0345902150202553,0.0,0.0,Art6_S2,1,Art6,Appreciation
104,1.7027027027027026,7.692307692307692,0.723404255319149,0.0,0.3828124999999999,1.0532876285447177,0.0,0.0,Art6_S2,1,Art6,Appreciation
105,2.0945945945945947,9.076923076923077,0.7801418439716313,0.0,0.44531249999999994,1.0844499844188218,0.0,0.0,Art6_S2,1,Art6,Appreciation
106,1.7567567567567568,9.038461538461538,0.6808510638297872,0.0,0.5078125,1.1280772826425676,0.0,0.0,Art6_S2,1,Art6,Appreciation
107,1.7297297297297298,10.153846153846153,0.6382978723404257,0.0,0.515625,1.1717045808663131,0.0,0.0,Art6_S2,1,Art6,Appreciation
108,0.9864864864864865,8.153846153846153,0.3758865248226951,0.38461538461538464,0.41406249999999994,0.9348706762231221,0.0,0.0,Art6_S2,1,Art6,Appreciation
110,-0.02702702702702703,3.423076923076923,0.3617021276595745,0.38461538461538464,0.3046875,-0.11841695232159545,0.0,0.0,Art6_S2,1,Art6,Appreciation
111,-0.02702702702702703,2.923076923076923,0.5531914893617021,0.0,0.43749999999999994,-0.33032097226550317,0.0,0.0,Art6_S2,1,Art6,Appreciation
112,-0.02702702702702703,3.3846153846153846,0.49645390070921985,0.0,0.45312499999999994,-0.24306637581801177,0.0,0.0,Art6_S2,1,Art6,Appreciation
113,-0.02702702702702703,2.692307692307692,0.49645390070921985,0.0,0.3125,0.02492988469928328,0.0,0.0,Art6_S2,1,Art6,Appreciation
114,-0.02702702702702703,1.8076923076923075,0.5602836879432624,0.0,0.08593749999999999,0.22436896229354938,0.0,0.0,Art6_S2,1,Art6,Appreciation
115,-0.02702702702702703,0.23076923076923075,0.5319148936170213,0.0,-0.08593749999999999,0.28669367404175744,0.0,0.0,Art6_S2,1,Art6,Appreciation
116,-0.02702702702702703,0.0,0.45390070921985826,0.0,-0.15625000000000006,0.2929261452165783,0.0,0.0,Art6_S2,1,Art6,Appreciation
117,-0.02702702702702703,0.0,0.32624113475177313,0.0,-0.21875000000000003,0.28669367404175744,0.0,0.0,Art6_S2,1,Art6,Appreciation
118,-0.02702702702702703,0.0,0.11347517730496456,0.0,-0.3125,0.24306637581801172,0.0,0.0,Art6_S2,1,Art6,Appreciation
119,-0.02702702702702703,0.0,-0.07092198581560283,0.38461538461538464,-0.35937500000000006,0.04985976939856649,0.0,0.0,Art6_S2,1,Art6,Appreciation
120,-0.02702702702702703,0.0,-0.2553191489361702,0.38461538461538464,-0.28906250000000006,-0.07478965409784977,0.0,0.0,Art6_S2,1,Art6,Appreciation
121,-0.02702702702702703,0.0,-0.24822695035460993,0.38461538461538464,-0.10937500000000001,-0.22436896229354933,0.0,0.0,Art6_S2,1,Art6,Appreciation
122,-0.02702702702702703,0.0,-0.19148936170212763,0.0,0.062499999999999965,-0.2929261452165783,0.0,0.0,Art6_S2,1,Art6,Appreciation
123,-0.02702702702702703,0.0,-0.21276595744680848,0.0,0.203125,-0.24929884699283258,0.0,0.0,Art6_S2,1,Art6,Appreciation
124,-0.02702702702702703,0.0,-0.24113475177304963,0.0,0.2734375,-0.2181364911187285,0.0,0.0,Art6_S2,1,Art6,Appreciation
125,-0.02702702702702703,0.0,-0.3333333333333333,0.3076923076923077,0.40624999999999994,0.0311623558741041,0.0,0.0,Art6_S2,1,Art6,Appreciation
126,-0.02702702702702703,0.0,-0.3333333333333333,0.7692307692307693,0.5624999999999999,0.1308818946712371,0.0,0.0,Art6_S2,1,Art6,Appreciation
127,-0.02702702702702703,0.0,-0.3333333333333333,0.7692307692307693,0.6640625,0.11218448114677469,0.0,0.0,Art6_S2,1,Art6,Appreciation
128,-0.02702702702702703,0.0,-0.3333333333333333,0.4615384615384615,0.71875,0.01869741352446246,0.0,0.0,Art6_S2,1,Art6,Appreciation
129,-0.02702702702702703,0.0,-0.3333333333333333,0.15384615384615385,0.6328124999999999,-0.14334683702087872,0.0,0.0,Art6_S2,1,Art6,Appreciation
130,0.12162162162162161,0.15384615384615385,-0.3333333333333333,0.15384615384615385,0.5,-0.2555313181676534,0.0,0.0,Art6_S2,1,Art6,Appreciation
131,0.12162162162162161,0.15384615384615385,-0.3333333333333333,0.15384615384615385,0.3125,-0.42380803988781535,0.0,0.0,Art6_S2,1,Art6,Appreciation
132,0.12162162162162161,0.2692307692307693,-0.3333333333333333,0.0,0.1953125,-0.34901838578996564,0.0,0.0,Art6_S2,1,Art6,Appreciation
133,-0.02702702702702703,0.19230769230769232,-0.3333333333333333,0.0,0.17187499999999997,-0.34278591461514485,0.0,0.0,Art6_S2,1,Art6,Appreciation
134,-0.02702702702702703,0.19230769230769232,-0.2907801418439716,0.0,0.023437499999999934,-0.2929261452165783,0.0,0.0,Art6_S2,1,Art6,Appreciation
135,-0.02702702702702703,0.11538461538461538,-0.20567375886524822,0.0,-0.1015625,-0.2617637893424742,0.0,0.0,Art6_S2,1,Art6,Appreciation
136,-0.02702702702702703,0.0,-0.19148936170212763,0.0,-0.24218750000000003,-0.19320660641944526,0.0,0.0,Art6_S2,1,Art6,Appreciation
137,0.04054054054054054,0.0,-0.23404255319148934,0.0,-0.29687500000000006,-0.24306637581801177,0.0,0.0,Art6_S2,1,Art6,Appreciation
138,0.04054054054054054,0.0,-0.3120567375886525,0.0,-0.390625,-0.3864132128388905,0.0,0.0,Art6_S2,1,Art6,Appreciation
139,0.06756756756756757,0.0,-0.3333333333333333,0.0,-0.46093750000000006,-0.4612028669367403,0.0,0.0,Art6_S2,1,Art6,Appreciation
140,0.0,0.0,-0.3333333333333333,0.0,-0.45312500000000006,-0.436272982237457,0.0,0.0,Art6_S2,1,Art6,Appreciation
141,0.04054054054054054,0.0,-0.3333333333333333,0.0,-0.390625,-0.3864132128388905,0.0,0.0,Art6_S2,1,Art6,Appreciation
142,0.16216216216216217,0.07692307692307693,-0.3333333333333333,0.0,-0.3125,-0.36771579931442805,0.0,0.0,Art6_S2,1,Art6,Appreciation
143,0.24324324324324328,0.6153846153846154,-0.3333333333333333,0.0,-0.2578125,-0.3801807416640697,0.0,0.0,Art6_S2,1,Art6,Appreciation
144,0.2702702702702703,0.9615384615384615,-0.3333333333333333,0.0,-0.3125,-0.4300405110626362,0.3,0.0,Art6_S2,1,Art6,Appreciation
145,0.13513513513513511,0.8461538461538461,-0.3333333333333333,0.0,-0.33593750000000006,-0.3864132128388905,0.5333333333333333,0.0,Art6_S2,1,Art6,Appreciation
146,0.05405405405405404,0.34615384615384615,-0.3333333333333333,0.0,-0.3984375,-0.34278591461514485,0.5333333333333333,0.0,Art6_S2,1,Art6,Appreciation
147,-0.02702702702702703,0.0,-0.3333333333333333,0.0,-0.3203125,-0.31785602991586154,0.23333333333333336,0.0,Art6_S2,1,Art6,Appreciation
148,-0.02702702702702703,0.0,-0.3333333333333333,0.0,-0.38281250000000006,-0.2929261452165783,0.26666666666666666,0.0,Art6_S2,1,Art6,Appreciation
149,-0.02702702702702703,0.0,-0.3333333333333333,0.0,-0.421875,-0.24306637581801177,0.43333333333333335,0.0,Art6_S2,1,Art6,Appreciation
150,-0.02702702702702703,0.0,-0.326241134751773,0.0,-0.515625,-0.17450919289498282,0.5,0.0,Art6_S2,1,Art6,Appreciation
151,-0.02702702702702703,0.0,-0.3191489361702127,0.0,-0.515625,-0.11841695232159545,0.23333333333333336,0.0,Art6_S2,1,Art6,Appreciation
152,-0.02702702702702703,0.0,-0.3191489361702127,0.0,-0.5234375,-0.07478965409784977,0.16666666666666669,0.0,Art6_S2,1,Art6,Appreciation
153,-0.02702702702702703,0.0,-0.326241134751773,0.0,-0.5234375,-0.00623247117482082,0.2,0.0,Art6_S2,1,Art6,Appreciation
154,-0.02702702702702703,0.0,-0.2765957446808511,0.0,-0.5234375,-0.10595200997195388,0.5666666666666668,0.0,Art6_S2,1,Art6,Appreciation
155,0.13513513513513511,0.0,-0.14184397163120566,0.07692307692307693,-0.5234375,-0.10595200997195388,0.8666666666666667,0.0,Art6_S2,1,Art6,Appreciation
156,0.1891891891891892,0.0,-0.035460992907801414,0.38461538461538464,-0.5234375,-0.1371143658460579,1.1,0.0,Art6_S2,1,Art6,Appreciation
157,0.1891891891891892,0.0,0.04964539007092203,0.6923076923076923,-0.5234375,-0.04985976939856649,1.1333333333333335,0.0,Art6_S2,1,Art6,Appreciation
158,0.04054054054054054,0.0,0.02127659574468087,2.0,-0.5234375,-0.11841695232159545,1.1666666666666667,0.0,Art6_S2,1,Art6,Appreciation
159,0.04054054054054054,0.0,-0.028368794326241124,2.769230769230769,-0.5234375,-0.14334683702087872,1.5333333333333334,0.0,Art6_S2,1,Art6,Appreciation
160,0.16216216216216217,0.0,-0.0851063829787234,3.1538461538461537,-0.5234375,-0.267996260517295,1.7666666666666668,0.0,Art6_S2,1,Art6,Appreciation
161,0.24324324324324328,0.0,-0.13475177304964536,1.923076923076923,-0.5234375,-0.3552508569647865,1.9333333333333333,0.0,Art6_S2,1,Art6,Appreciation
162,0.22972972972972974,0.0,-0.09929078014184395,3.0,-0.5234375,-0.4612028669367403,1.9666666666666666,0.0,Art6_S2,1,Art6,Appreciation
163,0.21621621621621623,0.0,-0.04964539007092195,4.076923076923077,-0.5234375,-0.4425054534122778,1.9333333333333333,0.0,Art6_S2,1,Art6,Appreciation
164,0.25675675675675674,0.0,0.03546099290780145,5.538461538461538,-0.5234375,-0.4425054534122778,1.9,0.0,Art6_S2,1,Art6,Appreciation
165,0.35135135135135137,0.0,0.0921985815602837,4.384615384615384,-0.5234375,-0.42380803988781535,1.9,0.0,Art6_S2,1,Art6,Appreciation
166,0.3648648648648648,0.0,0.12056737588652486,4.230769230769231,-0.5234375,-0.44873792458709866,2.033333333333333,0.0,Art6_S2,1,Art6,Appreciation
167,0.3108108108108108,0.0,0.07801418439716312,4.307692307692308,-0.5234375,-0.4300405110626362,2.033333333333333,0.0,Art6_S2,1,Art6,Appreciation
168,0.21621621621621623,0.0,-0.035460992907801414,5.076923076923077,-0.5234375,-0.4175755687129946,1.6666666666666667,0.0,Art6_S2,1,Art6,Appreciation
169,1.2972972972972974,0.07692307692307693,0.6453900709219857,0.0,0.25781249999999994,0.3677157993144281,0.0,0.0,Art6_S32,1,Art6,Affect
170,1.4999999999999998,0.038461538461538464,0.47517730496453897,0.0,0.3749999999999999,0.5609224057338733,0.0,0.0,Art6_S32,1,Art6,Affect
171,1.581081081081081,0.0,0.31914893617021284,0.0,0.3749999999999999,0.5359925210345902,0.0,0.0,Art6_S32,1,Art6,Affect
172,1.5405405405405403,0.0,0.12765957446808515,0.0,0.42187499999999994,0.5484574633842316,0.0,0.0,Art6_S32,1,Art6,Affect
173,1.418918918918919,0.0,0.0,0.0,0.3984374999999999,0.31785602991586154,0.0,0.0,Art6_S32,1,Art6,Affect
174,1.2567567567567568,0.0,-0.05673758865248225,0.0,0.53125,0.336553443440324,0.0,0.0,Art6_S32,1,Art6,Affect
175,1.2297297297297298,0.0,-0.09219858156028365,0.0,0.5703124999999999,0.20567154876908691,0.0,0.0,Art6_S32,1,Art6,Affect
176,0.9189189189189189,0.0,-0.09219858156028365,0.0,0.5624999999999999,0.2368339046431909,0.0,0.0,Art6_S32,1,Art6,Affect
177,0.7837837837837838,0.0,-0.10638297872340424,0.0,0.45312499999999994,0.24929884699283253,0.0,0.0,Art6_S32,1,Art6,Affect
178,0.47297297297297297,0.0,-0.04964539007092195,0.0,0.34375000000000006,0.17450919289498282,0.0,0.0,Art6_S32,1,Art6,Affect
179,0.37837837837837834,0.0,-0.014184397163120541,0.0,0.2890625,0.1371143658460579,0.0,0.0,Art6_S32,1,Art6,Affect
